product_name,actual_price,selling_price,ebay_price,stock,demand_index,user_interest,day_of_week,season,sales,profit
MacBook Air M2,127711,118589.48,130500.59,133,0.7054645521728347,0.5062540622796261,6,0,53,1547164.34
Acer Aspire 5,68380,62218.64,68114.22,120,1.0,0.9260879628326107,0,0,97,1392206.08
HP Pavilion Gaming,50149,42523.85,52482.17,128,0.687521294370624,0.7503420065020714,6,1,70,519368.5
MacBook Air M2,110095,88284.2,101059.14,372,0.6952006853089288,0.522654599693632,3,1,70,785239.0
MSI Prestige 14,79587,74631.21,62334.49,79,0.7392676952252009,0.19146959074694045,3,1,46,870334.26
Asus ROG Zephyrus,86087,75251.39,85955.7,495,0.2752085582477917,0.4237859424138243,1,0,20,299809.8
Asus ROG Zephyrus,95556,82466.53,97620.77,326,1.0,1.0,5,0,101,1573310.33
HP Pavilion Gaming,53058,49161.45,43836.12,308,0.6744869293964425,0.4556088928731259,3,0,52,625084.2
Asus ROG Zephyrus,80693,74912.2,66019.29,475,0.8735693886062591,0.6066497640787631,6,0,55,1013490.5
Lenovo ThinkPad X1,41370,37831.76,36094.99,161,0.7602521927966754,0.6632941430671847,3,1,62,550111.12
Acer Aspire 5,45449,40795.72,46006.57,238,0.5067375228469735,0.5439106279305718,5,0,40,359256.8
Asus ROG Zephyrus,90980,80244.11,78617.65,49,0.6804553893858162,0.7743346799258972,5,0,49,811347.39
Asus ROG Zephyrus,104518,85612.58,100578.35,129,0.8391950067729206,0.9299303654482313,3,1,91,1132948.18
Lenovo ThinkPad X1,63365,57598.83,53316.92,394,1.0,1.0,5,0,63,834329.79
Acer Aspire 5,66655,55956.7,50913.56,180,0.2229599895957765,0.10285953250984634,2,0,14,130174.8
MacBook Air M2,122762,114835.78,123459.19,380,0.6603791873471564,0.3396501674650856,6,1,47,1358411.86
Acer Aspire 5,70292,65070.91,58735.09,287,0.6140104326226362,0.69815645844407,3,0,39,618793.89
Dell Inspiron 15 Laptop,42851,35019.55,33344.81,464,0.3759154680176766,0.3203419421676576,3,0,28,140667.8
HP Pavilion Gaming,49567,46702.83,43796.1,176,0.8803131475030653,0.9880288111315628,3,0,63,756373.59
HP Pavilion Gaming,43770,39298.18,45308.92,181,0.7706414789015685,0.8049992470751153,5,0,58,502232.44
Dell Inspiron 15 Laptop,63369,54134.74,56509.18,237,0.5609404608835812,0.644109791524988,0,0,43,420386.92
Lenovo ThinkPad X1,37800,33769.69,33676.89,451,0.521133475382316,0.3182669197024068,5,0,47,343555.43
Dell Inspiron 15 Laptop,52543,42323.82,41110.05,109,0.1231286649287423,0.0,1,0,8,44349.76
MacBook Air M2,140952,130028.55,117746.89,36,0.5361892128666763,0.3296517002011958,0,0,31,972226.65
MacBook Air M2,112207,101585.35,117575.55,352,1.0,1.0,4,1,99,2281004.55
HP Pavilion Gaming,79299,71463.56,66533.31,109,0.628973532931511,0.47458468798880343,1,0,50,797713.0
MacBook Air M2,93744,81410.62,80686.95,166,1.0,1.0,3,1,66,1042128.12
HP Pavilion Gaming,54086,49352.26,47260.49,304,0.3819201845114307,0.5548851533322626,1,0,29,333269.74
Dell Inspiron 15 Laptop,39658,37159.27,37031.53,47,0.6903265403299192,0.5258706418424827,4,0,45,422940.15
Dell Inspiron 15 Laptop,41031,38925.68,40867.03,444,0.2605805230027496,0.21105933453472928,4,0,20,204079.6
Asus ROG Zephyrus,108244,88592.36,99323.91,242,0.8671611332982989,0.9451781946122417,4,0,82,1051367.92
Asus ROG Zephyrus,105426,85568.19,96228.67,141,0.31806124609330655,0.4889265008069682,2,0,32,376639.68
Dell Inspiron 15 Laptop,74758,68321.53,58285.98,94,0.2328684734275926,0.2743148592018909,3,0,15,239863.95
HP Pavilion Gaming,77903,66699.22,62326.92,440,0.619156597605278,0.4824433617609149,6,0,40,486684.8
Dell Inspiron 15 Laptop,75379,64587.48,56686.0,498,0.6872850258986157,0.7814129963056495,4,0,49,579286.82
Dell Inspiron 15 Laptop,46951,39095.34,49130.03,340,0.605590291048892,0.8820452169966011,1,0,47,292793.08
MSI Prestige 14,117093,109932.25,102367.98,70,0.4392437156443643,0.22139509182567668,4,1,31,866981.65
Lenovo ThinkPad X1,43315,36691.92,44030.61,215,0.60286465164212,0.795718889956852,2,0,66,420513.72
Dell Inspiron 15 Laptop,40619,32683.7,42293.42,297,0.3612149987201889,0.6192383581069549,1,0,30,127512.0
MacBook Air M2,95498,88410.37,81828.01,373,0.5424432496183522,0.2803894307879289,5,0,43,927156.11
HP Pavilion Gaming,61132,57767.45,56077.16,404,0.4854513948520387,0.3936885847775511,6,0,42,628952.1
Lenovo ThinkPad X1,48283,41536.26,50608.04,271,0.39029517735896135,0.3980283147716361,2,0,32,247621.12
Asus ROG Zephyrus,118980,97825.07,119666.2,120,0.49509574267616513,0.6148042518930514,4,1,48,697875.36
Acer Aspire 5,61421,54050.97,62096.06,168,0.6653597819779562,1.0,3,0,59,652319.93
HP Pavilion Gaming,64689,60911.57,51404.39,166,0.5181270460718774,0.27549091393531555,5,0,36,562653.72
MacBook Air M2,148954,123703.83,145757.37,418,0.748416593973867,0.92458562020024,0,0,78,1516010.34
HP Pavilion Gaming,38802,33413.86,38734.32,258,0.7111208932006897,0.8616761851730088,0,0,53,331380.38
Asus ROG Zephyrus,109852,95117.82,110301.37,371,0.4435461959347344,0.41981082964469707,4,0,40,728856.8
MacBook Air M2,114045,95012.24,110647.48,133,1.0,1.0,5,0,91,1381447.34
MacBook Air M2,116943,98806.23,100292.03,213,0.9428539300918558,0.7253592652388466,5,0,61,1033713.93
Acer Aspire 5,47306,39268.6,49595.35,346,0.8418532221937478,0.8442154475699778,4,0,90,553896.0
HP Pavilion Gaming,43068,39764.21,42755.97,276,0.6702896415083166,0.9002781380619478,0,0,62,596229.82
MSI Prestige 14,118511,107028.58,89754.25,94,0.6415160158000077,0.3495603802399513,4,1,47,1131331.36
Acer Aspire 5,37092,34987.67,33634.02,35,0.6568166298482934,0.570746244467905,3,1,35,315814.45
MSI Prestige 14,110123,90496.82,106052.08,203,0.5003940325640559,0.427132838983234,6,0,53,710768.16
Acer Aspire 5,73454,68746.82,62175.04,72,0.6344242744670886,0.7253504032779533,4,0,48,831792.96
HP Pavilion Gaming,58864,53798.27,47465.15,202,0.1,0.0,5,0,5,62967.35
Dell Inspiron 15 Laptop,35159,30902.71,31254.66,385,0.7952715538712438,0.781102316945305,6,0,54,339736.14
Dell Inspiron 15 Laptop,40590,36859.71,35330.9,434,0.46105737378218836,0.36200031232735636,2,0,32,270294.72
Asus ROG Zephyrus,118688,100604.46,89020.8,368,0.7344210566974163,0.5601020925466864,0,1,49,858620.14
Acer Aspire 5,50275,45807.34,42476.39,158,0.5661101525033264,0.5222951745127186,1,0,39,413978.76
Lenovo ThinkPad X1,66331,62091.12,68512.97,102,0.7547478257652496,0.8649710386825854,4,1,56,876927.52
Acer Aspire 5,76430,66805.33,66210.9,494,0.6923024810031617,0.8200471438719912,4,0,59,784955.47
Acer Aspire 5,50372,41678.85,41986.66,30,0.6177315181922874,0.65343961042637,4,0,30,192553.5
Acer Aspire 5,40842,36619.85,31221.9,120,0.3149571444254798,0.1,2,1,21,168639.45
MSI Prestige 14,92161,82499.17,90431.52,380,1.0,0.9850811393989569,0,1,92,1654755.24
Asus ROG Zephyrus,100154,91097.52,94576.82,119,0.8941882662753722,1.0,6,0,62,1301362.64
Dell Inspiron 15 Laptop,58554,49615.39,55242.76,168,0.5313177800824065,0.9221276833480369,4,0,42,362358.78
Asus ROG Zephyrus,84562,76108.34,84307.71,73,0.5512303766734205,0.4660459577607935,5,1,43,727342.42
Asus ROG Zephyrus,88199,81649.32,84919.31,417,0.556392824360356,0.19764668622768505,0,0,53,1055231.06
Asus ROG Zephyrus,94087,85499.54,95337.8,397,1.0,1.0,3,0,80,1571091.2
Dell Inspiron 15 Laptop,45704,40137.0,47660.32,302,0.4473702353712571,0.632342979532896,0,0,35,285047.0
Dell Inspiron 15 Laptop,50493,43692.91,42900.36,172,0.7203712590523973,0.8370280466549753,5,0,58,484172.98
Acer Aspire 5,68487,57869.47,64647.46,154,0.6711585949855324,0.8854037033931732,0,0,61,605642.77
Asus ROG Zephyrus,98151,85263.71,85332.64,151,0.8595789832957379,0.8452234005076964,1,1,68,1125944.68
Lenovo ThinkPad X1,68870,55712.9,65529.3,23,0.7074181666122287,0.8576973343865155,0,0,23,172589.7
MSI Prestige 14,116169,96347.66,92033.83,45,0.5079186768721515,0.6004962914895082,4,0,43,646262.48
MSI Prestige 14,83379,71557.93,79396.74,340,0.7277035721188971,0.7862024818925687,3,0,64,844328.32
Dell Inspiron 15 Laptop,59734,54128.45,45915.19,260,0.6990350756189739,0.5774898422030028,5,0,46,566473.9
HP Pavilion Gaming,62045,54565.41,51036.23,80,0.8309308325816015,0.7017477754803063,5,0,63,701436.33
HP Pavilion Gaming,36932,32086.14,33913.26,25,0.31520856950997095,0.3246832642599761,0,0,22,137142.28
HP Pavilion Gaming,41474,38113.42,41728.46,175,0.4476623587532803,0.581307957806186,3,0,46,417754.52
MacBook Air M2,105449,92624.39,86018.47,376,1.0,0.7328782601869521,5,0,60,1128605.4
Acer Aspire 5,35619,32729.92,36415.78,373,0.6326744141418738,0.8736384086761843,1,1,61,475593.82
HP Pavilion Gaming,54596,50672.36,53609.27,113,0.8784944325885145,1.0,1,0,82,1021323.12
Acer Aspire 5,76045,67715.0,76092.33,55,0.7236976760912951,0.8027388460318006,2,0,52,753142.0
HP Pavilion Gaming,53601,45467.07,53837.52,475,0.47849473153070476,0.7487723762910543,4,0,43,341693.91
Lenovo ThinkPad X1,53060,42451.52,54143.22,457,0.9488383942999874,1.0,0,1,102,541571.04
Acer Aspire 5,55208,49428.64,42908.57,113,0.22669200972787673,0.25971896901416713,3,0,15,161745.6
HP Pavilion Gaming,52076,44461.8,49315.42,133,0.6974328880440384,0.8892641769966765,0,0,53,424455.8
MSI Prestige 14,113361,102243.97,92668.88,87,0.2919504735937846,0.5049929400977298,2,0,19,434934.13
Dell Inspiron 15 Laptop,78410,64419.47,68924.81,346,0.6368082547108699,0.7597366031286642,6,0,53,505220.91
Acer Aspire 5,70948,63049.33,57172.79,166,0.5139801592476109,0.444104624188385,2,0,31,414957.63
MSI Prestige 14,86654,80754.98,76948.81,386,0.6873477103467018,0.7040681578098038,1,0,58,1165636.44
MSI Prestige 14,80775,72551.91,64254.78,460,0.4791016782439903,0.369061205673496,4,0,28,448263.48
MSI Prestige 14,107044,97927.28,80283.37,268,0.6652936341929967,0.31761680799104247,6,0,39,896862.72
MacBook Air M2,143459,119725.5,107657.68,322,0.4812409355487351,0.2522569822044433,3,0,38,733559.6
Dell Inspiron 15 Laptop,61564,56260.9,57432.4,49,1.0,0.8106760289126629,5,1,49,645138.9
Dell Inspiron 15 Laptop,55975,52352.92,55527.65,58,0.7410730420456901,0.685121060706366,0,0,58,763884.36
Asus ROG Zephyrus,115046,101433.13,110765.86,462,0.6266514467722555,0.4453901655436782,1,0,53,1107749.29
MacBook Air M2,158368,140984.43,132865.68,172,0.7344031398031706,0.4242411552028967,6,0,55,1656975.65
MSI Prestige 14,82067,77624.14,72600.09,213,0.8163884119481698,0.9044994001777404,0,0,52,1049216.48
Dell Inspiron 15 Laptop,48689,44275.2,49103.21,100,0.5263549449517817,0.5565555151630828,4,0,52,530030.8
Dell Inspiron 15 Laptop,76520,69561.16,70292.94,202,0.22391138897503238,0.30745044089282325,3,0,20,319943.2
MSI Prestige 14,103919,97266.71,78439.99,62,0.29642525066383807,0.06170361527672594,2,0,21,514991.61
MSI Prestige 14,87376,82575.15,66886.38,212,0.6638479020408878,0.09204112991859364,5,0,44,942125.8
HP Pavilion Gaming,70531,58823.5,71504.49,108,0.6042325087983191,0.5546092847966916,5,0,60,567108.0
HP Pavilion Gaming,55452,44951.26,46793.67,394,1.0,1.0,1,1,74,453979.64
Acer Aspire 5,51199,41357.29,46829.55,145,0.4546248930972421,0.39631029529601114,5,0,37,204165.63
Acer Aspire 5,45808,42679.21,42677.09,395,0.4592690900866977,0.5990197732048917,2,0,39,413930.79
Acer Aspire 5,61049,50720.13,52772.73,308,0.977451482210519,1.0,5,0,89,710738.87
HP Pavilion Gaming,59703,54487.4,46592.93,48,0.8848946188495819,0.6274515652378966,1,1,48,609374.4
MSI Prestige 14,102969,85145.55,107211.63,344,0.6087749927521431,0.879873211839393,3,0,57,744833.25
Acer Aspire 5,57192,49164.64,47428.35,285,0.941128588505089,0.928656121610481,1,0,78,712158.72
Dell Inspiron 15 Laptop,59729,53191.4,46176.12,176,0.9531418532900806,0.7415075470517535,2,0,71,808058.1
HP Pavilion Gaming,65109,58353.6,62578.71,153,0.8622793108983183,0.6549326895386117,5,0,67,856079.1
Acer Aspire 5,71963,60263.88,54015.83,471,0.8102952550479047,0.6745605478646903,5,0,62,613166.36
Dell Inspiron 15 Laptop,53845,48569.09,46976.83,388,0.7242437093878095,0.6702405962436822,2,0,66,717920.94
Acer Aspire 5,46683,42428.26,43656.76,435,0.5271217858171638,0.43229838814920507,6,0,48,468007.68
Lenovo ThinkPad X1,64038,53715.51,56374.0,92,0.6527703402147869,0.46562229665645166,1,0,59,524445.69
MSI Prestige 14,98327,88307.39,97885.6,130,0.44324686688272064,0.4370775084393112,1,0,32,623311.68
MSI Prestige 14,78252,67587.48,63744.34,180,0.6839893517259914,0.5707876718505142,1,1,60,768664.8
Acer Aspire 5,39370,34410.37,32873.61,193,0.6660581726266281,0.2537400512903414,2,0,51,349419.87
Lenovo ThinkPad X1,68458,62680.92,60123.15,409,0.680720956412903,0.7044984818545977,0,1,60,885619.2
Acer Aspire 5,56128,45197.14,55354.11,277,0.3322788400553502,0.6171774730197841,1,0,31,183133.74
Asus ROG Zephyrus,98273,88190.03,101308.08,111,0.6005370681509558,0.3287475977904275,1,0,44,853552.92
Asus ROG Zephyrus,93299,82899.42,81383.77,382,0.8586338733586195,0.7399084278087961,6,0,73,1284078.76
MSI Prestige 14,81173,72915.76,67217.01,57,0.608496507784635,0.3877078516303149,3,0,48,772543.68
MacBook Air M2,121174,110036.27,120925.16,102,0.5337383233633355,0.5317644171616229,3,0,45,1134651.15
Asus ROG Zephyrus,91225,80308.38,78185.83,338,0.7014500894440094,0.6635950329869751,4,1,51,838994.88
Asus ROG Zephyrus,108889,93212.04,90535.72,355,0.9129753478580476,0.46735704214178336,5,0,71,1206271.54
Acer Aspire 5,61884,55790.97,61968.94,490,0.127206301149564,0.06876098919259975,0,0,9,112249.53
HP Pavilion Gaming,36700,31623.07,35473.44,391,0.5165266372789831,0.5771778640397549,4,0,49,290720.43
HP Pavilion Gaming,76605,70355.17,64274.35,265,0.45808402905016543,0.1899294007316144,3,0,28,468486.76
Lenovo ThinkPad X1,79571,67368.82,63663.11,66,0.3244764998491525,0.1931892866322404,3,0,25,291728.0
HP Pavilion Gaming,78370,69242.38,68552.79,465,0.6762296093308644,0.78609090683127,1,0,46,661635.48
Dell Inspiron 15 Laptop,60521,51390.37,55316.53,404,0.7097757687637912,1.0,0,0,60,541540.2
MacBook Air M2,127158,104450.92,121769.31,90,0.6583522885067093,0.7308003176029975,1,0,60,926419.2
Asus ROG Zephyrus,95396,87427.9,89042.72,190,0.5908599537806442,0.49303870559905455,4,0,42,867329.4
MacBook Air M2,137897,115556.43,103835.56,175,0.910219024139866,0.8483356391580791,5,0,75,1427139.75
Dell Inspiron 15 Laptop,45738,37464.36,38221.08,218,0.5361505610802465,0.42224813292465635,4,1,43,234253.68
Asus ROG Zephyrus,74234,60230.12,64312.46,251,0.43236818627537543,0.37428124937526835,6,0,30,247989.6
Lenovo ThinkPad X1,46064,43634.41,40773.25,352,0.7410441431400512,0.7808581699365631,2,1,45,512532.45
Dell Inspiron 15 Laptop,61946,51602.05,52973.5,339,0.9092180336469414,1.0,3,0,80,659188.0
Dell Inspiron 15 Laptop,62769,53510.05,64575.9,433,0.7303043982679012,0.7359463747684938,3,0,72,689166.0
MacBook Air M2,107889,98817.85,98667.27,428,0.26790346646123514,0.5394536755481621,4,0,20,465911.0
Acer Aspire 5,46577,42560.91,35137.15,230,0.8806739940250381,0.8259726630839629,0,0,55,547635.55
MacBook Air M2,124693,113781.95,127494.67,234,0.3476701788321469,0.7561133953344018,1,0,31,821402.35
MSI Prestige 14,96069,87782.1,80896.95,464,0.40243386381590684,0.47074993051364694,2,0,26,533878.8
MacBook Air M2,130172,108333.94,114220.11,223,0.7885137097072378,0.9628005203138371,1,0,71,1222161.34
HP Pavilion Gaming,41539,35996.82,36771.69,337,0.5684330892295726,0.6152659092557654,6,0,48,332136.96
Dell Inspiron 15 Laptop,47226,42288.81,40017.12,192,0.5707926788516403,0.7162466632720476,2,0,45,415377.45
MacBook Air M2,142198,130327.11,141699.51,499,0.46064563631408495,0.6279254297566588,4,0,43,1323905.93
Dell Inspiron 15 Laptop,51544,44577.93,39139.66,82,0.7876785929923672,0.24761780665027724,6,1,57,484336.41
MSI Prestige 14,105959,98406.04,104383.57,236,1.0,0.8467228377172783,5,1,70,1696431.8
HP Pavilion Gaming,50623,42389.24,46725.57,275,0.72049321914018,0.9624303260074828,2,0,56,389375.84
Dell Inspiron 15 Laptop,63302,53528.46,53517.49,310,0.5921385424744737,0.5717907285518524,2,0,38,350248.28
MacBook Air M2,152767,129367.6,115296.75,434,0.8244139980612097,0.8316473891981692,6,0,67,1502856.9
Dell Inspiron 15 Laptop,52642,42155.81,54301.49,216,0.6498617191283458,1.0,4,0,67,355529.47
Asus ROG Zephyrus,78210,67756.77,75255.16,446,1.0,1.0,2,1,102,1326996.54
MSI Prestige 14,76838,68599.36,72221.71,408,0.8236915289695754,0.9532315654682452,0,0,69,1022080.44
HP Pavilion Gaming,63554,58782.67,54575.69,201,0.7116583349511594,0.6214073234388623,4,0,43,614679.41
Acer Aspire 5,35570,32175.57,33599.13,477,1.0,1.0,0,1,72,523913.04
Dell Inspiron 15 Laptop,44941,39860.82,39812.03,449,0.7046158008004788,0.9031602322312909,3,0,55,462116.6
MacBook Air M2,94627,89340.95,86184.43,203,0.9368345055320291,0.8484431917018544,5,0,74,1709551.7
HP Pavilion Gaming,59519,48462.53,55247.01,167,0.5852104868783214,0.631450039723099,3,0,60,407953.8
MacBook Air M2,136223,123091.37,126555.65,483,0.8259059168443621,0.6306895006795112,6,0,57,1580910.39
MacBook Air M2,132788,124104.31,124394.36,138,0.8164334088960116,0.7421920701994207,5,0,61,1900315.31
Dell Inspiron 15 Laptop,40750,35020.32,38744.8,317,0.4667431598980186,0.5314873455395976,1,0,40,259812.8
MacBook Air M2,159681,134177.44,124598.04,71,1.0,0.505797748072758,0,1,71,1590452.54
Dell Inspiron 15 Laptop,72099,60689.71,71341.09,129,0.34864773102087204,0.584204043452952,1,0,28,286171.48
Acer Aspire 5,50408,43000.77,42380.21,55,0.8190058931671129,0.6230816908745673,5,0,55,424334.35
Asus ROG Zephyrus,82158,69070.63,64048.31,50,0.91462556264824,0.4856155710874862,4,1,50,578001.5
MacBook Air M2,124057,108652.39,98404.94,374,0.7678525117376271,0.7406268522826535,1,1,63,1374186.87
MacBook Air M2,100345,84519.37,86210.69,297,0.7083684178672635,0.9713973988082331,0,0,65,928061.55
MacBook Air M2,99486,80259.76,78385.71,32,0.3631279655375954,0.2693829969043288,0,0,28,297347.68
Lenovo ThinkPad X1,52618,47288.45,41310.58,67,0.2592256826346562,0.006946943334224215,0,0,18,188205.3
Lenovo ThinkPad X1,70303,58313.73,72794.08,248,1.0,1.0,5,0,102,928366.26
HP Pavilion Gaming,57523,50787.02,49564.81,179,0.6660536335023213,0.484646006307764,4,1,47,494483.24
Asus ROG Zephyrus,93963,82087.46,81932.64,227,0.9760762896432621,0.7458024220192742,5,1,66,1076681.76
Asus ROG Zephyrus,95805,80276.9,98839.0,275,0.9232346168153099,0.7902486093068442,6,1,82,1083498.8
Lenovo ThinkPad X1,54800,44047.45,45253.5,232,0.5278704175867617,0.630716507037154,4,0,45,255935.25
HP Pavilion Gaming,37985,34904.01,35637.48,224,0.44651579998566504,0.33436755423107833,4,0,30,249435.3
Lenovo ThinkPad X1,38129,31859.17,39446.39,298,0.41269872504208077,0.5115199633045496,2,0,41,211923.67
Acer Aspire 5,61096,55956.45,58697.77,394,0.15049903145495305,0.02040856356304517,6,0,14,184649.5
HP Pavilion Gaming,69524,63003.92,62064.52,190,0.6282514280174927,0.29515457525704486,0,0,48,688181.76
Asus ROG Zephyrus,106203,92947.95,81253.04,199,1.0,0.6664175583003283,6,1,61,1134956.85
Asus ROG Zephyrus,105554,96377.15,85989.59,307,0.7498357343427794,0.4174018358503879,5,0,58,1304382.3
Lenovo ThinkPad X1,65826,60574.2,57112.49,158,0.9824818819833597,1.0,1,0,79,1145184.0
Acer Aspire 5,38924,36014.82,40021.91,361,0.6196135079077889,0.9169407863371744,2,0,52,455937.04
Lenovo ThinkPad X1,58383,46970.03,60627.69,82,0.7239901360317484,0.7977476429699051,5,0,76,463746.68
MSI Prestige 14,71051,65879.65,73477.28,390,0.3611503512908935,0.3820110577710557,3,1,37,597326.15
Dell Inspiron 15 Laptop,35307,31836.92,32231.99,247,0.3823361025941892,0.20162009402474243,2,0,35,249270.7
Dell Inspiron 15 Laptop,36961,31472.59,36974.73,466,0.4223219718456611,0.4385928138582612,6,0,33,184796.37
Acer Aspire 5,38358,31552.17,39908.54,44,0.6528595643950866,0.9794915630894843,2,0,44,206869.08
MacBook Air M2,109738,88705.71,82529.93,479,0.6210075607006859,0.5510308930062444,6,0,54,642011.94
MacBook Air M2,110566,93409.32,86475.57,265,0.4995449650984227,0.3629202712311156,0,0,42,672551.04
Dell Inspiron 15 Laptop,35627,29142.3,34575.21,391,0.5874670952934873,0.4623665248048305,3,0,59,248000.6
Dell Inspiron 15 Laptop,58576,48305.33,45980.69,408,0.6177884416265913,0.4584601801235585,6,0,50,365106.5
MacBook Air M2,115105,93911.64,116475.42,379,0.7464984205559604,0.9858347706834192,0,0,84,1120403.76
HP Pavilion Gaming,38783,35834.82,38406.58,24,0.45369148607606846,0.4827493103611622,4,0,24,208481.28
MacBook Air M2,114000,103164.96,106599.49,286,0.4096163079955528,0.4513658419137331,2,0,37,864503.52
Lenovo ThinkPad X1,64631,60801.44,64348.05,397,0.5604252462768226,0.628890036813856,6,0,38,591270.12
HP Pavilion Gaming,77571,68149.07,63257.44,120,0.4167132743607612,0.35163220562532876,5,0,36,498577.32
Lenovo ThinkPad X1,40454,37343.27,36133.72,227,0.830712685731972,0.7230220969755147,1,0,55,496400.85
Dell Inspiron 15 Laptop,48136,41096.12,49284.9,182,0.7888861304104143,0.5638021848984562,5,1,81,599474.52
HP Pavilion Gaming,44968,37834.44,36481.37,79,0.6672142335851338,0.9307007943462546,4,0,47,298771.48
Lenovo ThinkPad X1,39485,32542.86,37389.25,165,1.0,0.8987945347966352,6,1,86,421688.96
Lenovo ThinkPad X1,78894,69177.81,77479.56,258,0.4826937460872129,0.6215528399348778,3,0,45,627840.45
HP Pavilion Gaming,45283,41760.01,42273.91,164,1.0,0.8770475435188527,5,0,73,734519.43
Acer Aspire 5,64134,55109.63,51597.96,206,0.5123481765242877,0.37686912629338293,1,0,39,398417.37
MSI Prestige 14,119909,101641.37,124777.59,178,0.6450528234495099,0.9419093890659033,2,0,51,902958.57
MacBook Air M2,117877,103695.7,112364.06,240,0.6667524212281387,0.22291351772915624,6,1,64,1355635.2
Asus ROG Zephyrus,71657,59874.56,56056.14,112,0.7628308495614504,0.6560432303547313,1,1,58,563450.28
Lenovo ThinkPad X1,44417,39351.52,37646.22,398,0.8501908948453698,0.8457322602816332,3,0,60,495577.2
MacBook Air M2,133856,121709.32,114278.47,233,0.6522786461487408,0.6897496084176743,5,0,54,1512546.48
MSI Prestige 14,97386,89305.73,102185.85,95,0.8564726948231207,1.0,0,0,68,1437216.04
Asus ROG Zephyrus,83001,74154.17,67795.45,66,0.7704690332923534,0.6929069088080706,1,0,49,786620.03
MacBook Air M2,91609,85626.45,71018.81,333,0.8166546486932433,0.5722372519592156,2,0,57,1225508.55
Dell Inspiron 15 Laptop,75673,61410.24,62089.57,104,0.7252675843471659,0.5581540508797491,3,1,47,396639.58
Asus ROG Zephyrus,95553,77167.97,72793.95,260,0.4617251005172128,0.5727194306299702,1,0,36,370111.32
MSI Prestige 14,112316,99392.05,84447.84,493,0.8903099541148085,0.5040805443468199,6,0,52,1080084.2
MacBook Air M2,102205,84745.03,79511.28,160,0.686452590126831,0.7057508624764721,3,0,58,765688.74
Lenovo ThinkPad X1,73724,59973.55,59567.14,137,0.8683967390904254,0.7075030715348378,5,0,76,635873.0
Asus ROG Zephyrus,108892,101334.36,106466.55,304,0.3922912358312055,0.19473087405461964,2,0,29,728188.84
Dell Inspiron 15 Laptop,38092,35075.68,37255.82,304,0.6081819379562016,0.4612254224326172,5,0,43,361685.04
HP Pavilion Gaming,74876,69193.17,69294.11,294,0.4108507878606438,0.503435812131312,4,0,30,503399.1
Lenovo ThinkPad X1,35691,33348.01,29951.39,250,0.9610124277930333,0.54569987910787,6,1,78,652416.18
Dell Inspiron 15 Laptop,52695,48671.87,45797.1,423,0.6935653450471916,0.9512008980062838,3,0,47,553912.39
Dell Inspiron 15 Laptop,65497,52692.55,57857.33,114,0.7210447402036511,0.9672149495534812,4,0,65,444902.25
Asus ROG Zephyrus,96206,83713.86,90031.21,391,1.0,0.9226519880431368,5,0,69,1129506.54
MacBook Air M2,93178,78441.03,73494.36,360,0.4095367238522406,0.25489906312016486,1,0,32,422925.76
HP Pavilion Gaming,45770,37480.75,47772.23,190,0.3987461291349029,0.5720018049393879,1,0,42,228553.5
Lenovo ThinkPad X1,76804,69059.94,72631.29,322,0.8145773485985788,0.909892408788063,0,0,81,1239068.34
Lenovo ThinkPad X1,79632,74800.64,67654.67,95,0.8157855638144442,0.5805023661475192,3,1,58,1105377.92
MacBook Air M2,118992,107203.11,115098.15,430,0.9333775751379713,0.9761573538623969,6,0,92,2199601.32
HP Pavilion Gaming,66899,55183.99,50669.65,424,0.4662801482243609,0.4576094952714804,3,1,29,242286.01
Asus ROG Zephyrus,75573,68560.42,63330.63,225,0.4815712944411344,0.4434960006850014,3,1,42,657691.44
Lenovo ThinkPad X1,43386,36359.43,42383.8,419,0.8305292814354156,0.6987313236037068,5,0,73,437213.79
HP Pavilion Gaming,55173,50169.73,46734.79,106,0.2059999089162251,0.25005008393119116,3,0,18,207875.34
Asus ROG Zephyrus,100005,93780.65,94498.37,128,0.757597518985465,0.7823118204255011,5,0,51,1212634.65
Asus ROG Zephyrus,70864,56836.12,60008.91,495,1.0,0.9989571617866161,2,1,96,694206.72
MSI Prestige 14,118924,96656.49,108775.24,297,0.49194939933284654,0.39197794805523695,3,0,36,482748.84
Lenovo ThinkPad X1,42754,39524.3,44594.06,478,1.0,1.0,5,1,88,844492.0
MacBook Air M2,116681,101683.9,98652.76,213,0.8411912035809084,0.9864911818864451,2,0,61,1220439.2
Acer Aspire 5,62332,55274.39,59715.72,128,0.7561630855628275,0.733725757094262,2,0,70,814939.3
Lenovo ThinkPad X1,41828,38358.46,39824.88,460,0.6080902117676487,0.28243179996608836,5,0,44,399469.84
MSI Prestige 14,90423,74041.29,93953.47,259,0.40367098596495554,0.4651044290850715,0,0,32,343846.08
Dell Inspiron 15 Laptop,55690,51505.6,58064.73,226,0.29020789498930494,0.446683606232457,2,0,30,375678.0
Dell Inspiron 15 Laptop,54041,47270.72,51706.06,449,0.9380019867207521,1.0,2,0,91,859223.82
Asus ROG Zephyrus,71466,58627.37,72758.86,282,0.49616853544126194,1.0,1,0,52,447260.84
Acer Aspire 5,66371,56667.11,67924.2,65,0.8640554821942192,0.9599882913696248,4,1,65,663481.65
